AccidentReference,CasualtySeverity,Date_of_Collision,Calendar_Month,Calendar_Year,VehicleReferenceNumber,CasualtyReferenceNumber,CasualtyClass,CasualtySex,CasualtyAge,GIS_Division_Desc,GIS_Local_Authority,Eastings,Northings
0920671,Serious,17-Jan-20,1,2020,2,1,Driver/Rider,Female,21,Greater Glasgow,Glasgow City,261242,663288
0920698,Slight,18-Jan-20,1,2020,1,1,Pedestrian,Female,66,Greater Glasgow,Glasgow City,257765,664621
0920717,Slight,19-Jan-20,1,2020,1,1,Pedestrian,Female,30,Greater Glasgow,Glasgow City,257274,665795
0920717,Slight,19-Jan-20,1,2020,1,2,Pedestrian,Female,30,Greater Glasgow,Glasgow City,257274,665795
0920728,Slight,18-Jan-20,1,2020,1,4,Driver/Rider,Male,54,Highland and Islands,Highland,329106,936974
0920728,Slight,18-Jan-20,1,2020,2,1,Passenger/Pillion,Female,6,Highland and Islands,Highland,329106,936974
0920728,Serious,18-Jan-20,1,2020,2,2,Passenger/Pillion,Female,10,Highland and Islands,Highland,329106,936974
0920728,Slight,18-Jan-20,1,2020,2,3,Passenger/Pillion,Female,9,Highland and Islands,Highland,329106,936974
0920752,Slight,14-Jan-20,1,2020,2,1,Driver/Rider,Male,42,Edinburgh,City of Edinburgh,319014,672846
0920767,Slight,19-Jan-20,1,2020,1,1,Driver/Rider,Male,48,Fife,Fife,329749,694353
0920776,Serious,18-Jan-20,1,2020,1,1,Driver/Rider,Female,55,Ayrshire,North Ayrshire,230932,652816
0920784,Serious,17-Jan-20,1,2020,2,1,Driver/Rider,Female,24,Greater Glasgow,East Renfrewshire,254388,655093
0920786,Slight,17-Jan-20,1,2020,1,1,Driver/Rider,Male,82,Edinburgh,City of Edinburgh,329611,670579
0920798,Slight,18-Jan-20,1,2020,1,1,Driver/Rider,Male,43,Fife,Fife,324875,718516
0920799,Serious,17-Jan-20,1,2020,2,1,Driver/Rider,Male,53,Greater Glasgow,Glasgow City,258665,667296
0920831,Slight,18-Jan-20,1,2020,2,1,Passenger/Pillion,Female,16,Lanarkshire,North Lanarkshire,277672,655636
0920831,Slight,18-Jan-20,1,2020,2,2,Driver/Rider,Male,19,Lanarkshire,North Lanarkshire,277672,655636
0920834,Slight,17-Jan-20,1,2020,2,1,Driver/Rider,Male,30,Edinburgh,City of Edinburgh,328477,670396
0920842,Serious,08-Jan-20,1,2020,1,1,Driver/Rider,Male,41,Highland and Islands,Highland,270853,846863
0920848,Slight,18-Jan-20,1,2020,1,2,Passenger/Pillion,Female,79,Ayrshire,North Ayrshire,229684,644861
0920848,Slight,18-Jan-20,1,2020,2,1,Driver/Rider,Male,51,Ayrshire,North Ayrshire,229684,644861
0920854,Serious,19-Jan-20,1,2020,1,1,Driver/Rider,Male,49,Lanarkshire,South Lanarkshire,283731,636232
0920856,Slight,18-Jan-20,1,2020,1,1,Pedestrian,Female,7,Greater Glasgow,Glasgow City,262154,668548
0920857,Fatal,18-Jan-20,1,2020,1,2,Driver/Rider,Male,30,Argyll and West Dunbartonshire,Argyll & Bute,168306,617163
0920857,Serious,18-Jan-20,1,2020,2,1,Passenger/Pillion,Male,18,Argyll and West Dunbartonshire,Argyll & Bute,168306,617163
0920857,Serious,18-Jan-20,1,2020,2,3,Driver/Rider,Female,22,Argyll and West Dunbartonshire,Argyll & Bute,168306,617163
0920859,Slight,19-Jan-20,1,2020,2,1,Driver/Rider,Female,47,Greater Glasgow,Glasgow City,258830,668241
0920863,Serious,19-Jan-20,1,2020,1,1,Driver/Rider,Female,69,Highland and Islands,Highland,290569,821238
0920863,Serious,19-Jan-20,1,2020,2,2,Driver/Rider,Male,36,Highland and Islands,Highland,290569,821238
0920871,Slight,19-Jan-20,1,2020,2,2,Driver/Rider,Female,47,North East,Aberdeen City,391427,804036
0920871,Slight,19-Jan-20,1,2020,3,1,Driver/Rider,Female,22,North East,Aberdeen City,391427,804036
0920876,Slight,19-Jan-20,1,2020,1,1,Driver/Rider,Male,26,Highland and Islands,Highland,260359,853767
0920876,Serious,19-Jan-20,1,2020,1,2,Passenger/Pillion,Male,24,Highland and Islands,Highland,260359,853767
0920979,Slight,13-Jan-20,1,2020,1,1,Driver/Rider,Female,39,Renfrewshire and Inverclyde,Renfrewshire,245703,671429
0921114,Slight,20-Jan-20,1,2020,1,1,Driver/Rider,Male,32,Edinburgh,City of Edinburgh,324211,673347
0921119,Slight,20-Jan-20,1,2020,1,1,Passenger/Pillion,Male,10,Forth Valley,Clackmannanshire,288839,693354
0921129,Slight,20-Jan-20,1,2020,2,1,Driver/Rider,Male,25,Edinburgh,City of Edinburgh,325649,674306
0921133,Slight,17-Jan-20,1,2020,2,1,Driver/Rider,Female,50,Greater Glasgow,Glasgow City,259238,663012
0921133,Slight,17-Jan-20,1,2020,2,2,Passenger/Pillion,Female,44,Greater Glasgow,Glasgow City,259238,663012
0921288,Slight,20-Jan-20,1,2020,2,1,Driver/Rider,Female,59,Greater Glasgow,East Dunbartonshire,255721,674008
0921288,Slight,20-Jan-20,1,2020,2,2,Passenger/Pillion,Female,30,Greater Glasgow,East Dunbartonshire,255721,674008
0921313,Slight,20-Jan-20,1,2020,1,1,Driver/Rider,Female,55,Lanarkshire,North Lanarkshire,270032,664552
0921313,Slight,20-Jan-20,1,2020,2,2,Driver/Rider,Female,36,Lanarkshire,North Lanarkshire,270032,664552
0921322,Slight,20-Jan-20,1,2020,1,1,Passenger/Pillion,Male,36,Lanarkshire,South Lanarkshire,290964,626613
0921322,Slight,20-Jan-20,1,2020,1,2,Passenger/Pillion,Male,27,Lanarkshire,South Lanarkshire,290964,626613
0921333,Serious,20-Jan-20,1,2020,1,1,Pedestrian,Female,70,Greater Glasgow,Glasgow City,258402,660655
0921334,Slight,17-Jan-20,1,2020,1,1,Pedestrian,Male,33,Greater Glasgow,Glasgow City,254187,659717
0921336,Slight,20-Jan-20,1,2020,2,1,Driver/Rider,Male,40,Greater Glasgow,East Dunbartonshire,254836,670273
0921337,Slight,17-Jan-20,1,2020,2,1,Passenger/Pillion,Female,51,Renfrewshire and Inverclyde,Renfrewshire,247106,662118
0921338,Slight,20-Jan-20,1,2020,2,1,Driver/Rider,Female,76,Greater Glasgow,Glasgow City,260944,663730
0921338,Slight,20-Jan-20,1,2020,2,2,Passenger/Pillion,Female,15,Greater Glasgow,Glasgow City,260944,663730
0921341,Slight,14-Jan-20,1,2020,1,1,Driver/Rider,Female,41,Fife,Fife,327640,699113
0921342,Serious,20-Jan-20,1,2020,1,1,Driver/Rider,Male,38,The Lothians and Scottish Borders,West Lothian,304214,676169
0921347,Slight,13-Jan-20,1,2020,1,1,Pedestrian,Male,42,Edinburgh,City of Edinburgh,323549,672541
0921349,Serious,20-Jan-20,1,2020,1,2,Driver/Rider,Male,54,Greater Glasgow,Glasgow City,265134,665325
0921349,Slight,20-Jan-20,1,2020,1,3,Passenger/Pillion,Male,27,Greater Glasgow,Glasgow City,265134,665325
0921349,Slight,20-Jan-20,1,2020,2,1,Driver/Rider,Female,52,Greater Glasgow,Glasgow City,265134,665325
0921351,Slight,19-Jan-20,1,2020,1,2,Driver/Rider,Male,34,North East,Aberdeen City,392200,809019
0921351,Serious,19-Jan-20,1,2020,3,1,Driver/Rider,Male,87,North East,Aberdeen City,392200,809019
0921352,Slight,17-Jan-20,1,2020,2,1,Driver/Rider,Male,35,Ayrshire,East Ayrshire,249903,627172
0921355,Slight,20-Jan-20,1,2020,1,1,Driver/Rider,Male,17,Forth Valley,Falkirk,297120,680313
0921355,Slight,20-Jan-20,1,2020,1,2,Passenger/Pillion,Female,16,Forth Valley,Falkirk,297120,680313
0921355,Slight,20-Jan-20,1,2020,1,3,Passenger/Pillion,Male,16,Forth Valley,Falkirk,297120,680313
0921355,Slight,20-Jan-20,1,2020,1,4,Passenger/Pillion,Female,17,Forth Valley,Falkirk,297120,680313
0921648,Slight,21-Jan-20,1,2020,1,1,Driver/Rider,Female,23,Lanarkshire,South Lanarkshire,264727,655950
0921697,Slight,21-Jan-20,1,2020,1,2,Driver/Rider,Female,29,Lanarkshire,South Lanarkshire,270465,656002
0921697,Slight,21-Jan-20,1,2020,2,1,Driver/Rider,Female,34,Lanarkshire,South Lanarkshire,270465,656002
0921697,Slight,21-Jan-20,1,2020,2,3,Passenger/Pillion,Female,38,Lanarkshire,South Lanarkshire,270465,656002
0921739,Serious,21-Jan-20,1,2020,1,2,Pedestrian,Female,61,Ayrshire,South Ayrshire,234056,622078
0921807,Slight,21-Jan-20,1,2020,1,1,Driver/Rider,Female,54,Tayside,Dundee City,341813,732123
0921817,Slight,21-Jan-20,1,2020,2,1,Driver/Rider,Female,20,Greater Glasgow,Glasgow City,256526,665698
0921821,Slight,21-Jan-20,1,2020,2,1,Driver/Rider,Female,56,Greater Glasgow,Glasgow City,259945,664631
0921824,Serious,21-Jan-20,1,2020,1,1,Pedestrian,Female,22,Ayrshire,North Ayrshire,232699,640446
0921825,Slight,21-Jan-20,1,2020,2,1,Passenger/Pillion,Female,18,Greater Glasgow,Glasgow City,257542,662341
0921831,Serious,09-Jan-20,1,2020,2,1,Driver/Rider,Male,41,Greater Glasgow,Glasgow City,262466,663845
0921839,Slight,19-Jan-20,1,2020,2,1,Driver/Rider,Male,58,Lanarkshire,North Lanarkshire,278484,654405
0921842,Serious,16-Jan-20,1,2020,2,1,Driver/Rider,Male,14,North East,Aberdeenshire,352862,840177
0922083,Slight,21-Jan-20,1,2020,2,1,Driver/Rider,Female,30,Tayside,Dundee City,338220,730298
0922150,Slight,21-Jan-20,1,2020,1,1,Passenger/Pillion,Female,9,Edinburgh,City of Edinburgh,326865,675728
0922150,Slight,21-Jan-20,1,2020,1,2,Passenger/Pillion,Female,32,Edinburgh,City of Edinburgh,326865,675728
0922198,Serious,22-Jan-20,1,2020,1,1,Driver/Rider,Male,19,Argyll and West Dunbartonshire,West Dunbartonshire,247074,672843
0922216,Slight,21-Jan-20,1,2020,1,1,Driver/Rider,Female,60,North East,Aberdeen City,391035,807034
0922216,Fatal,21-Jan-20,1,2020,1,2,Passenger/Pillion,Female,91,North East,Aberdeen City,391035,807034
0922216,Slight,21-Jan-20,1,2020,2,3,Driver/Rider,Male,46,North East,Aberdeen City,391035,807034
0922279,Slight,21-Jan-20,1,2020,2,1,Driver/Rider,Male,39,Greater Glasgow,Glasgow City,258565,665158
0922292,Serious,21-Jan-20,1,2020,2,1,Passenger/Pillion,Male,76,Greater Glasgow,Glasgow City,254920,664474
0922294,Serious,22-Jan-20,1,2020,1,1,Driver/Rider,Female,40,Fife,Fife,324844,694631
0922294,Slight,22-Jan-20,1,2020,2,2,Driver/Rider,Female,38,Fife,Fife,324844,694631
0922295,Slight,18-Jan-20,1,2020,2,1,Driver/Rider,Male,53,Tayside,Perth & Kinross,310893,723911
0922300,Slight,22-Jan-20,1,2020,1,1,Driver/Rider,Male,19,The Lothians and Scottish Borders,Midlothian,323260,660059
0922300,Slight,22-Jan-20,1,2020,1,2,Passenger/Pillion,Male,20,The Lothians and Scottish Borders,Midlothian,323260,660059
0922300,Slight,22-Jan-20,1,2020,1,3,Passenger/Pillion,Male,19,The Lothians and Scottish Borders,Midlothian,323260,660059
0922300,Slight,22-Jan-20,1,2020,1,4,Passenger/Pillion,Male,20,The Lothians and Scottish Borders,Midlothian,323260,660059
0922312,Slight,22-Jan-20,1,2020,1,1,Driver/Rider,Female,28,Greater Glasgow,Glasgow City,260618,659805
0922325,Slight,07-Jan-20,1,2020,1,1,Pedestrian,Male,19,Tayside,Dundee City,340045,732839
0922327,Slight,17-Jan-20,1,2020,1,1,Passenger/Pillion,Male,3,Greater Glasgow,Glasgow City,261017,665883
0922327,Slight,17-Jan-20,1,2020,2,2,Driver/Rider,Male,56,Greater Glasgow,Glasgow City,261017,665883
0922335,Slight,07-Jan-20,1,2020,1,1,Driver/Rider,Male,44,Tayside,Angus,328103,735820
0922387,Serious,21-Jan-20,1,2020,2,1,Driver/Rider,Male,16,Forth Valley,Falkirk,287919,680193
0922509,Slight,18-Jan-20,1,2020,1,1,Pedestrian,Male,41,Edinburgh,City of Edinburgh,329342,669384
0922594,Fatal,23-Jan-20,1,2020,1,1,Driver/Rider,Male,38,Forth Valley,Clackmannanshire,290288,695902
0922611,Slight,23-Jan-20,1,2020,2,1,Passenger/Pillion,Female,39,Greater Glasgow,Glasgow City,263385,666270
0922656,Serious,22-Jan-20,1,2020,1,1,Driver/Rider,Male,32,Argyll and West Dunbartonshire,West Dunbartonshire,238778,680871
0922662,Slight,23-Jan-20,1,2020,2,1,Driver/Rider,Male,18,Lanarkshire,North Lanarkshire,289384,664255
0922664,Serious,22-Jan-20,1,2020,2,1,Driver/Rider,Female,64,Greater Glasgow,Glasgow City,258373,660601
0922664,Serious,22-Jan-20,1,2020,2,2,Pedestrian,Male,58,Greater Glasgow,Glasgow City,258373,660601
0922665,Slight,23-Jan-20,1,2020,3,1,Driver/Rider,Female,23,Greater Glasgow,Glasgow City,266768,664934
0922665,Slight,23-Jan-20,1,2020,4,2,Driver/Rider,Female,20,Greater Glasgow,Glasgow City,266768,664934
0922727,Slight,23-Jan-20,1,2020,2,1,Driver/Rider,Male,62,Fife,Fife,347455,718232
0922727,Slight,23-Jan-20,1,2020,3,2,Driver/Rider,Male,80,Fife,Fife,347455,718232
0922740,Slight,22-Jan-20,1,2020,3,1,Driver/Rider,Female,27,Tayside,Perth & Kinross,310189,725596
0922741,Slight,23-Jan-20,1,2020,1,2,Driver/Rider,Female,23,Fife,Fife,316980,690875
0922741,Serious,23-Jan-20,1,2020,1,3,Passenger/Pillion,Male,24,Fife,Fife,316980,690875
0922741,Slight,23-Jan-20,1,2020,2,1,Driver/Rider,Male,36,Fife,Fife,316980,690875
0922743,Serious,23-Jan-20,1,2020,2,1,Driver/Rider,Male,57,The Lothians and Scottish Borders,West Lothian,309522,661993
0922745,Serious,23-Jan-20,1,2020,1,1,Driver/Rider,Male,24,Ayrshire,East Ayrshire,244768,640277
0922748,Serious,23-Jan-20,1,2020,1,1,Passenger/Pillion,Male,59,Argyll and West Dunbartonshire,Argyll & Bute,206489,727356
0922754,Serious,23-Jan-20,1,2020,1,1,Pedestrian,Female,10,Renfrewshire and Inverclyde,Renfrewshire,249946,666890
0922757,Serious,23-Jan-20,1,2020,1,1,Pedestrian,Male,12,Renfrewshire and Inverclyde,Renfrewshire,241327,661545
0922764,Slight,23-Jan-20,1,2020,2,1,Driver/Rider,Female,39,Tayside,Angus,371516,758270
0922768,Slight,23-Jan-20,1,2020,1,1,Pedestrian,Male,11,Fife,Fife,309943,688356
0922783,Slight,24-Jan-20,1,2020,2,2,Driver/Rider,Male,41,Renfrewshire and Inverclyde,Renfrewshire,248194,668708
0922793,Slight,20-Jan-20,1,2020,1,1,Driver/Rider,Male,59,Ayrshire,East Ayrshire,248510,635499
0922793,Slight,20-Jan-20,1,2020,2,2,Driver/Rider,Female,26,Ayrshire,East Ayrshire,248510,635499
0922793,Slight,20-Jan-20,1,2020,3,3,Driver/Rider,Male,37,Ayrshire,East Ayrshire,248510,635499
0922958,Serious,21-Jan-20,1,2020,1,1,Pedestrian,Male,31,North East,Aberdeen City,393208,805783
0922961,Slight,24-Jan-20,1,2020,2,1,Driver/Rider,Female,28,Edinburgh,City of Edinburgh,331255,672493
0922966,Slight,23-Jan-20,1,2020,1,1,Passenger/Pillion,Female,36,Edinburgh,City of Edinburgh,324288,670163
0923028,Slight,22-Jan-20,1,2020,1,1,Pedestrian,Female,69,Lanarkshire,South Lanarkshire,262156,660432
0923062,Slight,19-Jan-20,1,2020,1,1,Pedestrian,Male,5,Lanarkshire,South Lanarkshire,264757,653611
0923073,Slight,21-Jan-20,1,2020,1,1,Driver/Rider,Female,35,Tayside,Angus,360358,759365
0923100,Slight,20-Jan-20,1,2020,2,1,Driver/Rider,Male,29,Edinburgh,City of Edinburgh,326928,674547
0923104,Slight,24-Jan-20,1,2020,1,1,Pedestrian,Female,8,Greater Glasgow,East Renfrewshire,250455,658131
0923128,Serious,24-Jan-20,1,2020,2,1,Driver/Rider,Female,54,Edinburgh,City of Edinburgh,325221,670963
0923133,Serious,24-Jan-20,1,2020,2,1,Driver/Rider,Male,46,Ayrshire,North Ayrshire,225249,642175
0923150,Serious,18-Jan-20,1,2020,2,1,Driver/Rider,Male,62,Renfrewshire and Inverclyde,Inverclyde,227739,676536
0923161,Serious,24-Jan-20,1,2020,1,1,Pedestrian,Male,30,Forth Valley,Falkirk,291351,678638
0923165,Serious,24-Jan-20,1,2020,1,1,Driver/Rider,Male,17,Lanarkshire,South Lanarkshire,276389,647363
0923173,Serious,24-Jan-20,1,2020,1,1,Pedestrian,Male,44,Edinburgh,City of Edinburgh,320296,676977
0923180,Slight,21-Jan-20,1,2020,1,1,Pedestrian,Male,12,Tayside,Dundee City,346002,731313
0923262,Slight,16-Jan-20,1,2020,2,1,Passenger/Pillion,Female,69,Edinburgh,City of Edinburgh,320403,668687
0923264,Slight,24-Jan-20,1,2020,1,1,Pedestrian,Male,67,Edinburgh,City of Edinburgh,324822,673076
0923294,Slight,24-Jan-20,1,2020,1,1,Driver/Rider,Male,88,Fife,Fife,327653,690013
0923294,Slight,24-Jan-20,1,2020,1,2,Passenger/Pillion,Female,81,Fife,Fife,327653,690013
0923304,Slight,24-Jan-20,1,2020,1,1,Driver/Rider,Female,55,Greater Glasgow,Glasgow City,259435,666051
0923304,Serious,24-Jan-20,1,2020,1,2,Passenger/Pillion,Male,84,Greater Glasgow,Glasgow City,259435,666051
0923304,Serious,24-Jan-20,1,2020,2,3,Driver/Rider,Male,69,Greater Glasgow,Glasgow City,259435,666051
0923332,Slight,24-Jan-20,1,2020,1,1,Driver/Rider,Male,61,Renfrewshire and Inverclyde,Renfrewshire,248472,668628
0923336,Slight,25-Jan-20,1,2020,2,1,Driver/Rider,Female,27,Lanarkshire,South Lanarkshire,270578,656082
0923355,Slight,22-Jan-20,1,2020,2,1,Driver/Rider,Female,29,Greater Glasgow,Glasgow City,258453,663425
0923365,Slight,24-Jan-20,1,2020,2,1,Passenger/Pillion,Female,42,The Lothians and Scottish Borders,West Lothian,308455,672316
0923440,Serious,26-Jan-20,1,2020,1,2,Driver/Rider,Male,73,Tayside,Perth & Kinross,281826,765781
0923440,Serious,26-Jan-20,1,2020,2,1,Driver/Rider,Female,70,Tayside,Perth & Kinross,281826,765781
0923443,Slight,21-Jan-20,1,2020,1,1,Driver/Rider,Male,24,Tayside,Perth & Kinross,308206,722781
0923446,Slight,26-Jan-20,1,2020,1,1,Pedestrian,Male,84,North East,Aberdeen City,392596,807792
0923447,Slight,26-Jan-20,1,2020,2,1,Driver/Rider,Male,33,Greater Glasgow,Glasgow City,255485,664115
0923497,Slight,24-Jan-20,1,2020,2,1,Driver/Rider,Female,46,Edinburgh,City of Edinburgh,326091,676338
0923662,Slight,23-Jan-20,1,2020,1,1,Pedestrian,Female,82,Edinburgh,City of Edinburgh,321416,671813
0923750,Slight,27-Jan-20,1,2020,1,1,Pedestrian,Male,50,Renfrewshire and Inverclyde,Renfrewshire,247033,664305
0923770,Slight,23-Jan-20,1,2020,1,1,Driver/Rider,Male,37,Lanarkshire,South Lanarkshire,269598,652551
0923776,Serious,27-Jan-20,1,2020,2,1,Driver/Rider,Male,73,Fife,Fife,354215,710054
0923790,Slight,18-Jan-20,1,2020,1,1,Driver/Rider,Male,19,The Lothians and Scottish Borders,East Lothian,339971,672939
0923805,Slight,26-Jan-20,1,2020,1,1,Passenger/Pillion,Female,1,Edinburgh,City of Edinburgh,329045,673331
0923824,Serious,27-Jan-20,1,2020,1,1,Driver/Rider,Male,61,The Lothians and Scottish Borders,Midlothian,323892,661301
0923855,Slight,27-Jan-20,1,2020,2,1,Driver/Rider,Female,24,Edinburgh,City of Edinburgh,324553,667785
0923861,Slight,27-Jan-20,1,2020,2,1,Driver/Rider,Male,40,Greater Glasgow,Glasgow City,255643,665573
0923864,Serious,25-Jan-20,1,2020,1,1,Driver/Rider,Female,62,Tayside,Angus,339992,758305
0923868,Slight,27-Jan-20,1,2020,1,1,Pedestrian,Male,79,Tayside,Dundee City,339541,732106
0923870,Slight,27-Jan-20,1,2020,2,1,Driver/Rider,Male,26,Renfrewshire and Inverclyde,Renfrewshire,249507,664125
0923872,Serious,27-Jan-20,1,2020,2,1,Driver/Rider,Male,35,Lanarkshire,South Lanarkshire,263974,638888
0923875,Serious,27-Jan-20,1,2020,1,1,Driver/Rider,Female,26,Lanarkshire,North Lanarkshire,276531,668430
0923875,Serious,27-Jan-20,1,2020,1,3,Passenger/Pillion,Male,1,Lanarkshire,North Lanarkshire,276531,668430
0923875,Slight,27-Jan-20,1,2020,1,4,Passenger/Pillion,Female,3,Lanarkshire,North Lanarkshire,276531,668430
0923875,Serious,27-Jan-20,1,2020,1,5,Passenger/Pillion,Male,9,Lanarkshire,North Lanarkshire,276531,668430
0923875,Slight,27-Jan-20,1,2020,2,2,Driver/Rider,Female,51,Lanarkshire,North Lanarkshire,276531,668430
0923878,Slight,24-Jan-20,1,2020,1,1,Pedestrian,Male,8,Lanarkshire,South Lanarkshire,294387,654171
0923886,Slight,27-Jan-20,1,2020,1,1,Pedestrian,Female,6,Renfrewshire and Inverclyde,Renfrewshire,243400,664340
0923892,Slight,24-Jan-20,1,2020,3,1,Driver/Rider,Male,62,Forth Valley,Falkirk,295038,677617
0923943,Slight,25-Jan-20,1,2020,1,1,Driver/Rider,Male,45,Greater Glasgow,Glasgow City,258971,667262
0924033,Slight,10-Jan-20,1,2020,2,1,Driver/Rider,Male,29,Edinburgh,City of Edinburgh,326613,673865
0924156,Fatal,25-Jan-20,1,2020,1,1,Pedestrian,Male,25,North East,Moray,321766,865384
0924163,Slight,21-Jan-20,1,2020,1,1,Pedestrian,Male,13,Lanarkshire,North Lanarkshire,272710,663304
0924175,Slight,27-Jan-20,1,2020,1,1,Driver/Rider,Male,27,Ayrshire,East Ayrshire,254854,621904
0924175,Slight,27-Jan-20,1,2020,1,2,Passenger/Pillion,Female,24,Ayrshire,East Ayrshire,254854,621904
0924175,Slight,27-Jan-20,1,2020,1,3,Passenger/Pillion,Female,6,Ayrshire,East Ayrshire,254854,621904
0924188,Slight,28-Jan-20,1,2020,1,1,Driver/Rider,Male,46,Tayside,Angus,341022,740984
0924348,Serious,09-Jan-20,1,2020,1,1,Pedestrian,Male,31,Fife,Fife,309823,687698
0924386,Fatal,26-Jan-20,1,2020,1,1,Passenger/Pillion,Female,19,Argyll and West Dunbartonshire,Argyll & Bute,172438,670321
0924386,Fatal,26-Jan-20,1,2020,1,2,Passenger/Pillion,Male,37,Argyll and West Dunbartonshire,Argyll & Bute,172438,670321
0924386,Serious,26-Jan-20,1,2020,1,3,Driver/Rider,Male,22,Argyll and West Dunbartonshire,Argyll & Bute,172438,670321
0924388,Slight,26-Jan-20,1,2020,1,1,Passenger/Pillion,Female,21,The Lothians and Scottish Borders,West Lothian,295515,673538
0924414,Slight,27-Jan-20,1,2020,2,1,Driver/Rider,Male,38,Fife,Fife,337942,700502
0924415,Slight,12-Jan-20,1,2020,1,1,Driver/Rider,Male,18,Highland and Islands,Orkney Islands,343065,1012547
0924420,Slight,28-Jan-20,1,2020,1,1,Pedestrian,Female,36,Argyll and West Dunbartonshire,West Dunbartonshire,248096,671833
0924420,Fatal,28-Jan-20,1,2020,1,2,Driver/Rider,Male,23,Argyll and West Dunbartonshire,West Dunbartonshire,248096,671833
0924422,Slight,28-Jan-20,1,2020,1,1,Pedestrian,Male,59,Tayside,Angus,367565,755863
0924432,Slight,28-Jan-20,1,2020,2,1,Passenger/Pillion,Female,41,Renfrewshire and Inverclyde,Inverclyde,234894,673964
0924432,Slight,28-Jan-20,1,2020,2,2,Passenger/Pillion,Male,5,Renfrewshire and Inverclyde,Inverclyde,234894,673964
0924434,Slight,24-Jan-20,1,2020,1,1,Driver/Rider,Female,45,Forth Valley,Falkirk,298078,676975
0924435,Serious,22-Jan-20,1,2020,1,1,Pedestrian,Male,70,North East,Aberdeenshire,390516,793299
0924435,Serious,22-Jan-20,1,2020,1,2,Pedestrian,Female,69,North East,Aberdeenshire,390516,793299
0924435,Slight,22-Jan-20,1,2020,1,3,Pedestrian,Female,2,North East,Aberdeenshire,390516,793299
0924533,Slight,27-Jan-20,1,2020,2,1,Driver/Rider,Female,35,Greater Glasgow,Glasgow City,264562,664157
0924726,Slight,28-Jan-20,1,2020,2,1,Driver/Rider,Male,42,Edinburgh,City of Edinburgh,325812,674562
0924735,Slight,29-Jan-20,1,2020,1,1,Driver/Rider,Female,26,The Lothians and Scottish Borders,Midlothian,325182,666484
0924735,Slight,29-Jan-20,1,2020,2,2,Driver/Rider,Male,47,The Lothians and Scottish Borders,Midlothian,325182,666484
0924787,Slight,29-Jan-20,1,2020,3,1,Passenger/Pillion,Female,66,Greater Glasgow,East Dunbartonshire,264776,673951
